ccode,year,Fd1y,Fd2y,Fd3y,Fd4y,Fd5y,Fd6y,R_B,R_N,L1R_B,L2R_B,L3R_B,L1R_N,L2R_N,L3R_N,D1y,L1D1y,L2D1y,L3D1y,D1d_y,L1D1d_y,L2D1d_y,L3D1d_y
528,1905,.020677341,.003079826,.022691963,.074743167,.11489663,.14617564,0,0,0,0,0,0,0,0,.0491227209568024,.0143409380689263,.0002264575159643,.0423026494681835,.0469500012695789,.0197589993476868,.0333589985966682,.0179820004850626
528,1906,-.017597515,.0020146221,.054065824,.094219282,.12549829,.15366715,0,0,0,0,0,0,0,0,.0206773411482573,.0491227209568024,.0143409380689263,.0002264575159643,.0004560000088532,.0469500012695789,.0197589993476868,.0333589985966682
528,1907,.019612137,.071663335,.11181679,.14309581,.17126466,.21971335,0,0,0,0,0,0,0,0,-.0175975151360035,.0206773411482573,.0491227209568024,.0143409380689263,-.0028329999186099,.0004560000088532,.0469500012695789,.0197589993476868
528,1908,.052051201,.09220466,.12348367,.15165253,.20010121,,0,0,0,0,0,0,0,0,.0196121372282505,-.0175975151360035,.0206773411482573,.0491227209568024,.0291820000857115,-.0028329999186099,.0004560000088532,.0469500012695789
528,1909,.040153462,.071432479,.099601336,.14805001,,,0,0,0,0,0,0,0,0,.0520512014627457,.0196121372282505,-.0175975151360035,.0206773411482573,.0003429999924265,.0291820000857115,-.0028329999186099,.0004560000088532
528,1910,.031279016,.059447873,.10789655,,,,0,0,0,0,0,0,0,0,.0401534624397755,.0520512014627457,.0196121372282505,-.0175975151360035,-.0124620003625751,.0003429999924265,.0291820000857115,-.0028329999186099
528,1923,.070497788,.11174063,.18882644,.22974816,.28163975,.28956288,0,0,0,0,0,0,0,0,.0243915151804686,.0530816726386547,.0595064163208008,.02980069629848,.0551250018179417,-.0511600002646446,-.0604079999029636,.0054589998908341
528,1924,.041242849,.11832866,.15925038,.21114196,.21906509,.21680766,0,0,0,0,0,0,0,0,.0704977884888649,.0243915151804686,.0530816726386547,.0595064163208008,-.0240620002150536,.0551250018179417,-.0511600002646446,-.0604079999029636
528,1925,.077085815,.11800753,.16989912,.17782225,.17556483,.11260697,0,0,0,0,0,0,0,0,.0412428490817547,.0704977884888649,.0243915151804686,.0530816726386547,.052437998354435,-.0240620002150536,.0551250018179417,-.0511600002646446
528,1926,.040921718,.092813298,.10073642,.098478988,.035521135,.021585763,0,0,0,0,0,0,0,0,.0770858153700829,.0412428490817547,.0704977884888649,.0243915151804686,.051476001739502,.052437998354435,-.0240620002150536,.0551250018179417
528,1927,.051891584,.059814703,.057557274,-.0054005794,-.019335952,-.021167988,0,0,0,0,0,0,0,0,.0409217178821564,.0770858153700829,.0412428490817547,.0704977884888649,.0084659997373819,.051476001739502,.052437998354435,-.0240620002150536
528,1928,.0079231197,.005665692,-.05729216,-.071227536,-.073059574,-.091567144,0,0,0,0,0,0,0,0,.0518915839493275,.0409217178821564,.0770858153700829,.0412428490817547,.0013630000175908,.0084659997373819,.051476001739502,.052437998354435
528,1929,-.0022574277,-.065215282,-.079150654,-.080982693,-.099490263,-.062811434,0,0,0,0,0,0,0,0,.0079231197014451,.0518915839493275,.0409217178821564,.0770858153700829,-.001077999942936,.0013630000175908,.0084659997373819,.051476001739502
528,1930,-.062957853,-.076893225,-.078725263,-.097232834,-.060554001,.00056483969,0,1,0,0,0,0,0,0,-.0022574276663363,.0079231197014451,.0518915839493275,.0409217178821564,-.0038429999258369,-.001077999942936,.0013630000175908,.0084659997373819
528,1931,-.013935373,-.01576741,-.03427498,.0024038516,.063522696,.11898574,0,1,0,0,0,1,0,0,-.0629578530788422,-.0022574276663363,.0079231197014451,.0518915839493275,-.0494639985263348,-.0038429999258369,-.001077999942936,.0013630000175908
528,1932,-.0018320371,-.020339608,.016339224,.077458069,.13292111,.10858899,0,0,0,0,0,1,1,0,-.0139353731647134,-.0629578530788422,-.0022574276663363,.0079231197014451,-.0354089997708797,-.0494639985263348,-.0038429999258369,-.001077999942936
528,1933,-.018507572,.01817126,.079290099,.13475314,.11042102,,0,0,0,0,0,0,1,1,-.0018320371164009,-.0139353731647134,-.0629578530788422,-.0022574276663363,.0002950000052806,-.0354089997708797,-.0494639985263348,-.0038429999258369
528,1934,.036678832,.097797677,.15326072,.1289286,,,0,0,0,0,0,0,0,1,-.0185075718909502,-.0018320371164009,-.0139353731647134,-.0629578530788422,-.0215819999575615,.0002950000052806,-.0354089997708797,-.0494639985263348
528,1935,.061118841,.11658189,.092249766,,,,0,0,0,0,0,0,0,0,.0366788320243359,-.0185075718909502,-.0018320371164009,-.0139353731647134,-.01583700068295,-.0215819999575615,.0002950000052806,-.0354089997708797
528,1950,.020758079,.040715054,.12406175,.18983173,.26140431,.29750267,0,0,0,0,0,0,0,0,.0351752825081348,.0844649598002434,.1014568284153938,.1462387889623642,.0103529999032617,-.0013760000001639,-.0036559998989105,-.0223050005733967
528,1951,.019956976,.10330367,.16907366,.24064623,.27674457,.30447495,0,0,0,0,0,0,0,0,.0207580793648958,.0351752825081348,.0844649598002434,.1014568284153938,.0036480000708252,.0103529999032617,-.0013760000001639,-.0036559998989105
528,1952,.083346695,.14911668,.22068925,.2567876,.28451797,.28154829,0,0,0,0,0,0,0,0,.0199569761753082,.0207580793648958,.0351752825081348,.0844649598002434,.0022269999608397,.0036480000708252,.0103529999032617,-.0013760000001639
528,1953,.065769985,.13734256,.17344092,.20117131,.19820161,.24593198,0,0,0,0,0,0,0,0,.0833466947078705,.0199569761753082,.0207580793648958,.0351752825081348,.0110020004212856,.0022269999608397,.0036480000708252,.0103529999032617
528,1954,.071572572,.10767093,.13540132,.13243163,.180162,.26094997,0,0,0,0,0,0,0,0,.0657699853181839,.0833466947078705,.0199569761753082,.0207580793648958,.0087599996477365,.0110020004212856,.0022269999608397,.0036480000708252
528,1955,.036098357,.063828744,.060859051,.10858942,.1893774,.19233286,0,0,0,0,0,0,0,0,.0715725719928741,.0657699853181839,.0833466947078705,.0199569761753082,.0043689999729395,.0087599996477365,.0110020004212856,.0022269999608397
528,1956,.027730389,.024760693,.072491065,.15327904,.1562345,.22466958,0,0,0,0,0,0,0,0,.0360983572900295,.0715725719928741,.0657699853181839,.0833466947078705,.0101429997012019,.0043689999729395,.0087599996477365,.0110020004212856
528,1957,-.0029696948,.044760674,.12554866,.12850413,.1969392,.23318541,0,0,0,0,0,0,0,0,.0277303885668516,.0360983572900295,.0715725719928741,.0657699853181839,-.0031749999616295,.0101429997012019,.0043689999729395,.0087599996477365
528,1958,.047730368,.12851834,.13147381,.19990888,.23615509,.31890413,0,0,0,0,0,0,0,0,-.002969694789499,.0277303885668516,.0360983572900295,.0715725719928741,-.000054000000091,-.0031749999616295,.0101429997012019,.0043689999729395
528,1959,.080787979,.083743446,.15217853,.18842474,.27117378,.35760474,0,0,0,0,0,0,0,0,.0477303676307201,-.002969694789499,.0277303885668516,.0360983572900295,.0154290003702044,-.000054000000091,-.0031749999616295,.0101429997012019
528,1960,.0029554667,.071390539,.10763676,.19038579,.27681673,.30422777,0,0,0,0,0,0,0,0,.0807879790663719,.0477303676307201,-.002969694789499,.0277303885668516,.0077889999374747,.0154290003702044,-.000054000000091,-.0031749999616295
528,1961,.068435073,.10468129,.18743032,.27386129,.30127233,.35407248,0,0,0,0,0,0,0,0,.002955466741696,.0807879790663719,.0477303676307201,-.002969694789499,.0278779994696379,.0077889999374747,.0154290003702044,-.000054000000091
528,1962,.036246218,.11899526,.20542622,.23283726,.28563741,.34979874,0,0,0,0,0,0,0,0,.0684350728988647,.002955466741696,.0807879790663719,.0477303676307201,.0210970006883144,.0278779994696379,.0077889999374747,.0154290003702044
528,1963,.082749039,.16917999,.19659103,.24939118,.31355253,.37784702,0,0,0,0,0,0,0,0,.0362462177872658,.0684350728988647,.002955466741696,.0807879790663719,.0212939996272326,.0210970006883144,.0278779994696379,.0077889999374747
528,1964,.086430952,.113842,.16664214,.23080349,.29509798,.35204592,0,0,0,0,0,0,0,0,.0827490389347076,.0362462177872658,.0684350728988647,.002955466741696,-.0013340000296012,.0212939996272326,.0210970006883144,.0278779994696379
528,1965,.027411044,.080211192,.14437252,.20866701,.26561496,.30878475,0,0,0,0,0,0,0,0,.0864309519529343,.0827490389347076,.0362462177872658,.0684350728988647,.0097920000553131,-.0013340000296012,.0212939996272326,.0210970006883144
528,1966,.052800145,.11696148,.18125597,.23820393,.28137374,.3167125,0,0,0,0,0,0,0,0,.0274110436439514,.0864309519529343,.0827490389347076,.0362462177872658,.006091000046581,.0097920000553131,-.0013340000296012,.0212939996272326
528,1967,.064161338,.12845582,.18540378,.22857359,.26391232,.31835455,0,0,0,0,0,0,0,0,.0528001450002193,.0274110436439514,.0864309519529343,.0827490389347076,.0181409996002913,.006091000046581,.0097920000553131,-.0013340000296012
528,1968,.064294487,.12124245,.16441226,.199751,.25419325,.28858042,0,0,0,0,0,0,0,0,.0641613379120827,.0528001450002193,.0274110436439514,.0864309519529343,.015352999791503,.0181409996002913,.006091000046581,.0097920000553131
528,1969,.056947958,.10011776,.1354565,.18989873,.2242859,.22430618,0,1,0,0,0,0,0,0,.0642944872379303,.0641613379120827,.0528001450002193,.0274110436439514,-.0340519994497299,.015352999791503,.0181409996002913,.006091000046581
528,1970,.043169804,.078508548,.13295078,.16733795,.16735823,.21192133,0,0,0,0,0,1,0,0,.0569479577243328,.0642944872379303,.0641613379120827,.0528001450002193,.0180239994078875,-.0340519994497299,.015352999791503,.0181409996002913
528,1971,.035338745,.089780971,.12416815,.12418844,.16875154,.19395594,0,0,0,0,0,0,1,0,.043169803917408,.0569479577243328,.0642944872379303,.0641613379120827,.0043580001220107,.0180239994078875,-.0340519994497299,.015352999791503
528,1972,.054442231,.088829413,.088849701,.13341281,.15861721,.18557969,0,0,0,0,0,0,0,1,.0353387445211411,.043169803917408,.0569479577243328,.0642944872379303,.01411799993366,.0043580001220107,.0180239994078875,-.0340519994497299
528,1973,.034387179,.034407467,.078970566,.10417497,.13113745,.15127911,0,0,0,0,0,0,0,0,.0544422306120396,.0353387445211411,.043169803917408,.0569479577243328,.0352590009570122,.01411799993366,.0043580001220107,.0180239994078875
528,1974,.00002028683,.044583388,.069787793,.096750259,.11689192,.13031106,0,0,0,0,0,0,0,0,.0343871787190437,.0544422306120396,.0353387445211411,.043169803917408,.0217300001531839,.0352590009570122,.01411799993366,.0043580001220107
528,1975,.0445631,.069767505,.096729971,.11687163,.13029078,.12245466,0,0,0,0,0,0,0,0,.0000202868304768,.0343871787190437,.0544422306120396,.0353387445211411,.0186119992285967,.0217300001531839,.0352590009570122,.01411799993366
528,1976,.025204405,.052166872,.072308533,.085727677,.077891558,.065483987,0,0,0,0,0,0,0,0,.0445630997419357,.0000202868304768,.0343871787190437,.0544422306120396,.0357530005276203,.0186119992285967,.0217300001531839,.0352590009570122
528,1977,.026962468,.047104128,.060523272,.052687157,.04027959,.060979169,0,0,0,0,0,0,0,0,.0252044051885605,.0445630997419357,.0000202868304768,.0343871787190437,.0544280000030994,.0357530005276203,.0186119992285967,.0217300001531839
528,1978,.020141661,.033560805,.02572469,.013317123,.034016702,.064633496,0,0,0,0,0,0,0,0,.0269624684005976,.0252044051885605,.0445630997419357,.0000202868304768,.0675769969820976,.0544280000030994,.0357530005276203,.0186119992285967
528,1979,.013419142,.0055830264,-.0068245409,.013875038,.044491831,.070293628,0,0,0,0,0,0,0,0,.0201416611671448,.0269624684005976,.0252044051885605,.0445630997419357,.0521260015666485,.0675769969820976,.0544280000030994,.0357530005276203
528,1980,-.0078361155,-.020243682,.0004558973,.031072689,.056874484,.084744245,0,0,0,0,0,0,0,0,.0134191419929266,.0201416611671448,.0269624684005976,.0252044051885605,.010351000353694,.0521260015666485,.0675769969820976,.0544280000030994
528,1981,-.012407567,.0082920119,.038908802,.064710602,.092580363,.11189285,0,0,0,0,0,0,0,0,-.0078361155465245,.0134191419929266,.0201416611671448,.0269624684005976,-.0053699999116361,.010351000353694,.0521260015666485,.0675769969820976
528,1982,.020699579,.051316373,.077118173,.10498793,.12430042,.15871261,0,0,0,0,0,0,0,0,-.0124075673520565,-.0078361155465245,.0134191419929266,.0201416611671448,.0033340000081807,-.0053699999116361,.010351000353694,.0521260015666485
528,1983,.030616792,.05641859,.084288351,.10360084,.13801304,.18221422,0,0,0,0,0,0,0,0,.0206995792686939,-.0124075673520565,-.0078361155465245,.0134191419929266,-.0065999999642372,.0033340000081807,-.0053699999116361,.010351000353694
528,1984,.025801796,.053671554,.07298404,.10739623,.15159741,.19342963,0,0,0,0,0,0,0,0,.0306167919188738,.0206995792686939,-.0124075673520565,-.0078361155465245,-.0050499998033047,-.0065999999642372,.0033340000081807,-.0053699999116361
528,1985,.027869759,.047182247,.081594437,.12579562,.16762784,.19201919,0,0,0,0,0,0,0,0,.0258017964661121,.0306167919188738,.0206995792686939,-.0124075673520565,-.0034399998839945,-.0050499998033047,-.0065999999642372,.0033340000081807
528,1986,.019312486,.053724676,.097925857,.13975808,.16414943,.18121015,0,0,0,0,0,0,0,0,.0278697591274977,.0258017964661121,.0306167919188738,.0206995792686939,.0221650004386902,-.0034399998839945,-.0050499998033047,-.0065999999642372
528,1987,.03441219,.078613371,.12044559,.14483693,.16189764,.17447317,0,1,0,0,0,0,0,0,.0193124860525131,.0278697591274977,.0258017964661121,.0306167919188738,.0193680003285408,.0221650004386902,-.0034399998839945,-.0050499998033047
528,1988,.04420118,.086033404,.11042475,.12748545,.14006098,.16967189,0,0,0,0,0,1,0,0,.0344121903181076,.0193124860525131,.0278697591274977,.0258017964661121,.1139559969305992,.0193680003285408,.0221650004386902,-.0034399998839945
528,1989,.041832227,.066223577,.083284289,.095859811,.12547073,.15663108,0,0,0,0,0,0,1,0,.0442011803388596,.0344121903181076,.0193124860525131,.0278697591274977,.0112389996647835,.1139559969305992,.0193680003285408,.0221650004386902
528,1990,.024391346,.041452054,.054027576,.083638504,.11479887,.15046605,0,0,0,0,0,0,0,1,.0418322272598743,.0442011803388596,.0344121903181076,.0193124860525131,-.0218250006437302,.0112389996647835,.1139559969305992,.0193680003285408
528,1991,.017060708,.02963623,.059247155,.090407513,.1260747,.16907337,0,0,0,0,0,0,0,0,.02439134567976,.0418322272598743,.0442011803388596,.0344121903181076,.0171569995582104,-.0218250006437302,.0112389996647835,.1139559969305992
528,1992,.012575523,.042186446,.073346809,.109014,.15201268,.19726682,0,0,0,0,0,0,0,0,.0170607082545757,.02439134567976,.0418322272598743,.0442011803388596,.0113859996199608,.0171569995582104,-.0218250006437302,.0112389996647835
528,1993,.029610924,.060771286,.096438482,.13943715,.18469131,.23520824,0,0,0,0,0,0,0,0,.0125755229964852,.0170607082545757,.02439134567976,.0418322272598743,.0244249999523163,.0113859996199608,.0171569995582104,-.0218250006437302
528,1994,.03116036,.066827551,.10982622,.15508038,.20559731,.24798495,0,0,0,0,0,0,0,0,.0296109244227409,.0125755229964852,.0170607082545757,.02439134567976,.0240439996123314,.0244249999523163,.0113859996199608,.0171569995582104
528,1995,.035667192,.078665867,.12392002,.17443696,.21682459,.23806724,0,0,0,0,0,0,0,0,.0311603602021933,.0296109244227409,.0125755229964852,.0170607082545757,.0448900014162064,.0240439996123314,.0244249999523163,.0113859996199608
528,1996,.042998675,.088252828,.13876976,.18115738,.20240003,.20343633,0,0,0,0,0,0,0,0,.0356671921908855,.0311603602021933,.0296109244227409,.0125755229964852,.0567120015621185,.0448900014162064,.0240439996123314,.0244249999523163
528,1997,.045254149,.095771082,.13815871,.15940136,.16043766,.16327688,0,0,0,0,0,0,0,0,.0429986752569675,.0356671921908855,.0311603602021933,.0296109244227409,.0732560008764267,.0567120015621185,.0448900014162064,.0240439996123314
528,1998,.050516933,.09290456,.1141472,.1151835,.11802272,.13832979,0,0,0,0,0,0,0,0,.045254148542881,.0429986752569675,.0356671921908855,.0311603602021933,.1136429980397224,.0732560008764267,.0567120015621185,.0448900014162064
528,1999,.042387627,.063630268,.064666569,.067505792,.087812856,.10941651,0,0,0,0,0,0,0,0,.0505169332027435,.045254148542881,.0429986752569675,.0356671921908855,-.0002559999993537,.1136429980397224,.0732560008764267,.0567120015621185
528,2000,.021242643,.022278942,.025118168,.045425232,.067028895,.10221526,0,0,0,0,0,0,0,0,.0423876270651817,.0505169332027435,.045254148542881,.0429986752569675,.0680209994316101,-.0002559999993537,.1136429980397224,.0732560008764267
528,2001,.0010362999,.0038755257,.02418259,.04578625,.080972619,.11795735,0,0,0,0,0,0,0,0,.021242642775178,.0423876270651817,.0505169332027435,.045254148542881,.0116710001602769,.0680209994316101,-.0002559999993537,.1136429980397224
528,2002,.0028392258,.02314629,.044749953,.079936326,.11692105,.13391165,0,1,0,0,0,0,0,0,.0010362998582423,.021242642775178,.0423876270651817,.0505169332027435,.0427509993314743,.0116710001602769,.0680209994316101,-.0002559999993537
528,2003,.020307064,.041910723,.077097088,.11408181,.13107242,.093396582,0,0,0,0,0,1,0,0,.0028392258100212,.0010362998582423,.021242642775178,.0423876270651817,.0642379969358444,.0427509993314743,.0116710001602769,.0680209994316101
528,2004,.021603661,.056790031,.093774766,.11076538,.07308954,.087116159,0,0,0,0,0,0,1,0,.0203070640563965,.0028392258100212,.0010362998582423,.021242642775178,.0794799998402596,.0642379969358444,.0427509993314743,.0116710001602769
528,2005,.035186369,.072171099,.089161709,.051485874,.065512493,.082148761,0,0,0,0,0,0,0,1,.0216036606580019,.0203070640563965,.0028392258100212,.0010362998582423,.0688769966363907,.0794799998402596,.0642379969358444,.0427509993314743
528,2006,.036984731,.053975336,.016299501,.030326122,.046962388,.036392014,0,0,0,0,0,0,0,0,.0351863689720631,.0216036606580019,.0203070640563965,.0028392258100212,-.0241539999842644,.0688769966363907,.0794799998402596,.0642379969358444
528,2007,.016990608,-.020685228,-.0066586062,.0099776573,-.00059271604,-.0024961079,0,0,0,0,0,0,0,0,.0369847305119038,.0351863689720631,.0216036606580019,.0203070640563965,-.0148700000718236,-.0241539999842644,.0688769966363907,.0794799998402596
528,2008,-.037675835,-.023649214,-.0070129503,-.017583324,-.019486716,-.0052898135,0,1,0,0,0,0,0,0,.0169906076043844,.0369847305119038,.0351863689720631,.0216036606580019,-.0199100002646446,-.0148700000718236,-.0241539999842644,.0688769966363907
528,2009,.014026621,.030662885,.020092512,.018189119,.03238602,.051903129,0,0,0,0,0,1,0,0,-.0376758351922035,.0169906076043844,.0369847305119038,.0351863689720631,.1298740059137344,-.0199100002646446,-.0148700000718236,-.0241539999842644
528,2010,.016636264,.0060658902,.0041624983,.0183594,.037876509,.059294596,0,0,0,0,0,0,1,0,.0140266213566065,-.0376758351922035,.0169906076043844,.0369847305119038,-.0735410004854202,.1298740059137344,-.0199100002646446,-.0148700000718236
528,2011,-.010570373,-.012473766,.0017231368,.021240246,.042658333,,0,0,0,0,0,0,0,1,.0166362635791302,.0140266213566065,-.0376758351922035,.0169906076043844,.0256549995392561,-.0735410004854202,.1298740059137344,-.0199100002646446
528,2012,-.0019033919,.01229351,.031810619,.053228706,,,1,0,0,0,0,0,0,0,-.0105703733861446,.0166362635791302,.0140266213566065,-.0376758351922035,.0404039993882179,.0256549995392561,-.0735410004854202,.1298740059137344
528,2013,.014196903,.033714011,.055132098,,,,0,0,1,0,0,0,0,0,-.0019033919088542,-.0105703733861446,.0166362635791302,.0140266213566065,-.0528759993612766,.0404039993882179,.0256549995392561,-.0735410004854202
554,1884,-.0052347132,.018113105,.040928215,.040928215,.092221074,.12039115,0,0,0,0,0,0,0,0,.0987073555588722,-.0086068790405989,-.0028525760862976,.0407012589275837,-.0065859998576343,.0251390002667904,.0548699982464314,.0021200000774115
554,1885,.023347817,.046162929,.046162929,.097455785,.12562586,.13254909,0,0,0,0,0,0,0,0,-.0052347132004797,.0987073555588722,-.0086068790405989,-.0028525760862976,.0288500003516674,-.0065859998576343,.0251390002667904,.0548699982464314
554,1886,.022815112,.022815112,.074107975,.10227805,.10920128,.14532022,0,0,0,0,0,0,0,0,.0233478173613548,-.0052347132004797,.0987073555588722,-.0086068790405989,.0022410000674427,.0288500003516674,-.0065859998576343,.0251390002667904
554,1887,0,.051292859,.079462931,.086386159,.1225051,.14660229,0,0,0,0,0,0,0,0,.0228151120245457,.0233478173613548,-.0052347132004797,.0987073555588722,-.0263390000909567,.0022410000674427,.0288500003516674,-.0065859998576343
554,1888,.051292859,.079462931,.086386159,.1225051,.14660229,.1135979,0,0,0,0,0,0,0,0,0,.0228151120245457,.0233478173613548,-.0052347132004797,-.016542000696063,-.0263390000909567,.0022410000674427,.0288500003516674
554,1889,.028170075,.035093307,.071212247,.095309436,.062305048,.097471222,0,0,0,0,0,0,0,0,.051292859017849,0,.0228151120245457,.0233478173613548,-.0554319992661476,-.016542000696063,-.0263390000909567,.0022410000674427
554,1890,.0069232318,.043042168,.067139357,.034134969,.069301143,.17768332,0,0,0,0,0,0,0,0,.0281700752675533,.051292859017849,0,.0228151120245457,-.0072639998979867,-.0554319992661476,-.016542000696063,-.0263390000909567
554,1891,.036118936,.060216121,.027211733,.062377911,.17076008,.1823189,0,0,0,0,0,0,0,0,.0069232317619026,.0281700752675533,.051292859017849,0,-.0524349994957447,-.0072639998979867,-.0554319992661476,-.016542000696063
554,1892,.024097186,-.0089072026,.026258975,.13464114,.14619996,.17453209,0,0,0,0,0,0,0,0,.0361189357936382,.0069232317619026,.0281700752675533,.051292859017849,.0087430002167821,-.0524349994957447,-.0072639998979867,-.0554319992661476
554,1893,-.033004388,.0021617897,.11054397,.12210278,.15043491,.18340552,0,0,0,0,0,0,0,0,.0240971855819225,.0361189357936382,.0069232317619026,.0281700752675533,.0170159991830587,.0087430002167821,-.0524349994957447,-.0072639998979867
554,1894,.035166178,.14354835,.15510717,.18343931,.21640992,.29436991,0,0,0,0,0,0,0,0,-.0330043882131577,.0240971855819225,.0361189357936382,.0069232317619026,-.0081289997324347,.0170159991830587,.0087430002167821,-.0524349994957447
554,1895,.10838217,.11994099,.14827313,.18124373,.25920373,.26253095,0,0,0,0,0,0,0,0,.0351661778986454,-.0330043882131577,.0240971855819225,.0361189357936382,-.0148719996213913,-.0081289997324347,.0170159991830587,.0087430002167821
554,1896,.011558819,.039890956,.072861567,.15082155,.15414877,.22778313,0,0,0,0,0,0,0,0,.1083821728825569,.0351661778986454,-.0330043882131577,.0240971855819225,-.035351999104023,-.0148719996213913,-.0081289997324347,.0170159991830587
554,1897,.028332137,.061302748,.13926274,.14258996,.21622431,.30618885,0,0,0,0,0,0,0,0,.0115588186308742,.1083821728825569,.0351661778986454,-.0330043882131577,-.0083790002390742,-.035351999104023,-.0148719996213913,-.0081289997324347
554,1898,.032970611,.11093059,.11425781,.18789217,.27785671,.27361715,0,0,0,0,0,0,0,0,.0283321365714073,.0115588186308742,.1083821728825569,.0351661778986454,.0024850000627339,-.0083790002390742,-.035351999104023,-.0148719996213913
554,1899,.077959985,.081287198,.15492156,.2448861,.24064654,.32871848,0,0,0,0,0,0,0,0,.0329706110060215,.0283321365714073,.0115588186308742,.1083821728825569,-.0068549998104572,.0024850000627339,-.0083790002390742,-.035351999104023
554,1900,.0033272153,.076961569,.16692612,.16268656,.2507585,.34122202,0,0,0,0,0,0,0,0,.0779599845409393,.0329706110060215,.0283321365714073,.0115588186308742,-.0127699999138713,-.0068549998104572,.0024850000627339,-.0083790002390742
554,1901,.073634356,.1635989,.15935934,.24743128,.3378948,.39656782,0,0,0,0,0,0,0,0,.0033272153232247,.0779599845409393,.0329706110060215,.0283321365714073,.0209020003676414,-.0127699999138713,-.0068549998104572,.0024850000627339
554,1902,.089964539,.085724987,.17379692,.26426044,.32293344,.25114179,0,0,0,0,0,0,0,0,.0736343562602997,.0033272153232247,.0779599845409393,.0329706110060215,-.0141799999400973,.0209020003676414,-.0127699999138713,-.0068549998104572
554,1903,-.0042395531,.083832383,.1742959,.23296891,.16117725,.17547983,0,0,0,0,0,0,0,0,.0899645388126373,.0736343562602997,.0033272153232247,.0779599845409393,-.0040469998493791,-.0141799999400973,.0209020003676414,-.0127699999138713
554,1904,.088071935,.17853546,.23720847,.16541681,.17971939,.30835801,0,0,0,0,0,0,0,0,-.0042395531199872,.0899645388126373,.0736343562602997,.0033272153232247,.0116069996729493,-.0040469998493791,-.0141799999400973,.0209020003676414
554,1905,.090463527,.14913654,.07734488,.091647461,.22028609,.27396935,0,0,0,0,0,0,0,0,.0880719348788261,-.0042395531199872,.0899645388126373,.0736343562602997,-.0167849995195866,.0116069996729493,-.0040469998493791,-.0141799999400973
554,1906,.058673009,-.013118654,.0011839299,.12982255,.18350583,.15347353,0,0,0,0,0,0,0,0,.0904635265469551,.0880719348788261,-.0042395531199872,.0899645388126373,-.0132849998772144,-.0167849995195866,.0116069996729493,-.0040469998493791
554,1907,-.071791664,-.057489078,.071149543,.12483282,.09480051,.11093059,0,0,0,0,0,0,0,0,.0586730092763901,.0904635265469551,.0880719348788261,-.0042395531199872,.0047880001366138,-.0132849998772144,-.0167849995195866,.0116069996729493
554,1908,.014302584,.14294121,.19662449,.16659218,.18272227,,0,0,0,0,0,0,0,0,-.0717916637659073,.0586730092763901,.0904635265469551,.0880719348788261,.0409630015492439,.0047880001366138,-.0132849998772144,-.0167849995195866
554,1909,.12863863,.18232191,.1522896,.16841969,,,0,0,0,0,0,0,0,0,.0143025843426585,-.0717916637659073,.0586730092763901,.0904635265469551,-.0300840009003878,.0409630015492439,.0047880001366138,-.0132849998772144
554,1910,.053683273,.023650965,.039781049,,,,0,0,0,0,0,0,0,0,.1286386251449585,.0143025843426585,-.0717916637659073,.0586730092763901,-.031615000218153,-.0300840009003878,.0409630015492439,.0047880001366138
554,1930,-.088929489,-.11398496,-.049609892,-.00078080595,.045028731,.21546412,0,0,0,0,0,0,0,0,-.0442823097109795,.0349584966897964,.1051029413938522,-.0287920329719782,.0816029980778694,.0102110002189875,-.0651179999113083,.0186119992285967
554,1931,-.025055464,.039319601,.088148683,.13395822,.30439359,.35710123,0,0,0,0,0,0,0,0,-.0889294892549515,-.0442823097109795,.0349584966897964,.1051029413938522,.0687469989061356,.0816029980778694,.0102110002189875,-.0651179999113083
554,1932,.064375065,.11320415,.15901369,.32944906,.3821567,.45023108,0,0,0,0,0,0,0,0,-.0250554643571377,-.0889294892549515,-.0442823097109795,.0349584966897964,-.0004410000110511,.0687469989061356,.0816029980778694,.0102110002189875
554,1933,.048829086,.094638623,.26507401,.31778166,.38585603,,0,0,0,0,0,0,0,0,.064375065267086,-.0250554643571377,-.0889294892549515,-.0442823097109795,-.0778739973902702,-.0004410000110511,.0687469989061356,.0816029980778694
554,1934,.045809537,.21624492,.26895258,.33702695,,,0,0,0,0,0,0,0,0,.048829086124897,.064375065267086,-.0250554643571377,-.0889294892549515,-.0626349970698357,-.0778739973902702,-.0004410000110511,.0687469989061356
554,1935,.17043538,.22314304,.29121739,,,,0,0,0,0,0,0,0,0,.0458095371723175,.048829086124897,.064375065267086,-.0250554643571377,-.0239640008658171,-.0626349970698357,-.0778739973902702,-.0004410000110511
554,1950,-.079423167,-.036863551,-.0032278076,.12573898,.14420338,.19473186,0,0,0,0,0,0,0,0,.1369368582963943,.1024430841207504,-.1044948473572731,.1127248927950859,.0170489996671677,-.0262160003185272,-.0270119998604059,.024040000513196
554,1951,.042559616,.076195359,.20516214,.22362654,.27415502,.30231881,0,0,0,0,0,0,0,0,-.0794231668114662,.1369368582963943,.1024430841207504,-.1044948473572731,.0865920037031174,.0170489996671677,-.0262160003185272,-.0270119998604059
554,1952,.033635743,.16260251,.18106692,.2315954,.25975919,.29828349,0,0,0,0,0,0,0,0,.0425596162676811,-.0794231668114662,.1369368582963943,.1024430841207504,-.0426799990236759,.0865920037031174,.0170489996671677,-.0262160003185272
