CountryCode,year,F1y,F2y,F3y,F4y,F5y,F6y,F7y,F8y,F9y,F10y,L0HHD_L1GDP,L0NFD_L1GDP,L1HHD_L1GDP,L2HHD_L1GDP,L3HHD_L1GDP,L4HHD_L1GDP,L1NFD_L1GDP,L2NFD_L1GDP,L3NFD_L1GDP,L4NFD_L1GDP,L0y,L1y,L2y,L3y,L4y
36,1977,2690.947532653809,2694.980239868164,2698.093414306641,2701.298141479492,2704.583168029785,2702.221488952637,2706.890296936035,2711.852836608887,2716.261672973633,2718.78547668457,41.27043151855469,43.90504837036133,,,,,,,,,2690.121078491211,2686.530303955078,2683.915710449219,2682.805824279785,2678.705024719238
36,1978,2694.980239868164,2698.093414306641,2701.298141479492,2704.583168029785,2702.221488952637,2706.890296936035,2711.852836608887,2716.261672973633,2718.78547668457,2724.388694763184,42.10821914672852,43.21852111816406,41.27043151855469,,,,43.90504837036133,,,,2690.947532653809,2690.121078491211,2686.530303955078,2683.915710449219,2682.805824279785
36,1979,2698.093414306641,2701.298141479492,2704.583168029785,2702.221488952637,2706.890296936035,2711.852836608887,2716.261672973633,2718.78547668457,2724.388694763184,2728.146362304688,44.77047729492188,46.13619232177734,42.10821914672852,41.27043151855469,,,43.21852111816406,43.90504837036133,,,2694.980239868164,2690.947532653809,2690.121078491211,2686.530303955078,2683.915710449219
36,1980,2701.298141479492,2704.583168029785,2702.221488952637,2706.890296936035,2711.852836608887,2716.261672973633,2718.78547668457,2724.388694763184,2728.146362304688,2731.767845153809,45.65546035766602,48.16806793212891,44.77047729492188,42.10821914672852,41.27043151855469,,46.13619232177734,43.21852111816406,43.90504837036133,,2698.093414306641,2694.980239868164,2690.947532653809,2690.121078491211,2686.530303955078
36,1981,2704.583168029785,2702.221488952637,2706.890296936035,2711.852836608887,2716.261672973633,2718.78547668457,2724.388694763184,2728.146362304688,2731.767845153809,2731.356620788574,47.15447616577148,51.58507537841797,45.65546035766602,44.77047729492188,42.10821914672852,41.27043151855469,48.16806793212891,46.13619232177734,43.21852111816406,43.90504837036133,2701.298141479492,2698.093414306641,2694.980239868164,2690.947532653809,2690.121078491211
36,1982,2702.221488952637,2706.890296936035,2711.852836608887,2716.261672973633,2718.78547668457,2724.388694763184,2728.146362304688,2731.767845153809,2731.356620788574,2731.767845153809,46.6315803527832,55.44144821166992,47.15447616577148,45.65546035766602,44.77047729492188,42.10821914672852,51.58507537841797,48.16806793212891,46.13619232177734,43.21852111816406,2704.583168029785,2701.298141479492,2698.093414306641,2694.980239868164,2690.947532653809
36,1983,2706.890296936035,2711.852836608887,2716.261672973633,2718.78547668457,2724.388694763184,2728.146362304688,2731.767845153809,2731.356620788574,2731.767845153809,2735.78987121582,44.32727432250977,54.95284271240234,46.6315803527832,47.15447616577148,45.65546035766602,44.77047729492188,55.44144821166992,51.58507537841797,48.16806793212891,46.13619232177734,2702.221488952637,2704.583168029785,2701.298141479492,2698.093414306641,2694.980239868164
36,1984,2711.852836608887,2716.261672973633,2718.78547668457,2724.388694763184,2728.146362304688,2731.767845153809,2731.356620788574,2731.767845153809,2735.78987121582,2739.78271484375,47.27883529663086,57.86772537231445,44.32727432250977,46.6315803527832,47.15447616577148,45.65546035766602,54.95284271240234,55.44144821166992,51.58507537841797,48.16806793212891,2706.890296936035,2702.221488952637,2704.583168029785,2701.298141479492,2698.093414306641
36,1985,2716.261672973633,2718.78547668457,2724.388694763184,2728.146362304688,2731.767845153809,2731.356620788574,2731.767845153809,2735.78987121582,2739.78271484375,2743.743705749512,49.4785041809082,61.59252166748047,47.27883529663086,44.32727432250977,46.6315803527832,47.15447616577148,57.86772537231445,54.95284271240234,55.44144821166992,51.58507537841797,2711.852836608887,2706.890296936035,2702.221488952637,2704.583168029785,2701.298141479492
36,1986,2718.78547668457,2724.388694763184,2728.146362304688,2731.767845153809,2731.356620788574,2731.767845153809,2735.78987121582,2739.78271484375,2743.743705749512,2747.670364379883,49.88042449951172,72.68766021728516,49.4785041809082,47.27883529663086,44.32727432250977,46.6315803527832,61.59252166748047,57.86772537231445,54.95284271240234,55.44144821166992,2716.261672973633,2711.852836608887,2706.890296936035,2702.221488952637,2704.583168029785
36,1987,2724.388694763184,2728.146362304688,2731.767845153809,2731.356620788574,2731.767845153809,2735.78987121582,2739.78271484375,2743.743705749512,2747.670364379883,2751.448822021484,49.36846160888672,81.28845977783203,49.88042449951172,49.4785041809082,47.27883529663086,44.32727432250977,72.68766021728516,61.59252166748047,57.86772537231445,54.95284271240234,2718.78547668457,2716.261672973633,2711.852836608887,2706.890296936035,2702.221488952637
36,1988,2728.146362304688,2731.767845153809,2731.356620788574,2731.767845153809,2735.78987121582,2739.78271484375,2743.743705749512,2747.670364379883,2751.448822021484,2755.845069885254,51.07272720336914,90.39335632324219,49.36846160888672,49.88042449951172,49.4785041809082,47.27883529663086,81.28845977783203,72.68766021728516,61.59252166748047,57.86772537231445,2724.388694763184,2718.78547668457,2716.261672973633,2711.852836608887,2706.890296936035
